地震の発生日,地震の発生時刻,震央地名,緯度,経度,深さ,Ｍ,最大震度
2011/03/12,09:10:51.6,長野県北部,36°55.3′N,138°34.8′E,3 km,2.9,震度２
2011/03/12,09:10:20.5,岩手県沖,39°12.1′N,142°20.5′E,29 km,4.6,震度２
2011/03/12,09:08:45.7,福島県沖,36°52.2′N,141°07.8′E,47 km,4.0,震度２
2011/03/12,09:02:02.5,長野県北部,36°56.5′N,138°31.0′E,6 km,3.4,震度２
2011/03/12,09:01:44.7,新島・神津島近海,34°17.3′N,139°12.4′E,6 km,3.4,震度２
2011/03/12,09:00:56.2,茨城県沖,36°33.6′N,141°44.0′E,65 km,4.5,震度２
2011/03/12,08:59:21.3,茨城県沖,36°29.8′N,141°28.8′E,28 km,5.5,震度３
2011/03/12,08:57:22.7,長野県北部,36°57.2′N,138°33.5′E,6 km,3.4,震度３
2011/03/12,08:54:45.6,福島県沖,37°25.8′N,141°52.8′E,40 km,5.0,震度３
2011/03/12,08:53:27.5,宮城県沖,38°57.0′N,142°35.1′E,37 km,5.1,震度３
2011/03/12,08:53:02.2,長野県北部,36°56.2′N,138°35.6′E,5 km,2.3,震度２
2011/03/12,08:50:10.8,宮城県沖,38°17.3′N,141°45.8′E,50 km,4.1,震度２
2011/03/12,08:33:37.9,長野県北部,36°57.2′N,138°33.5′E,9 km,2.5,震度２
2011/03/12,08:32:23.6,長野県北部,36°56.0′N,138°33.4′E,5 km,3.7,震度４
2011/03/12,08:30:26.3,栃木県北部,36°46.0′N,139°25.7′E,4 km,3.2,震度２
2011/03/12,08:26:46.7,岩手県沖,39°00.7′N,142°41.6′E,13 km,5.3,震度２
2011/03/12,08:26:34.1,茨城県沖,36°15.6′N,141°05.8′E,41 km,4.4,震度２
2011/03/12,08:25:40.6,長野県北部,36°57.5′N,138°35.8′E,8 km,3.4,震度３
2011/03/12,08:24:09.3,福島県沖,37°27.0′N,142°17.9′E,9 km,4.8,震度２
2011/03/12,08:15:52.3,茨城県北部,36°44.6′N,140°37.3′E,6 km,4.0,震度２
2011/03/12,08:11:52.0,福島県浜通り,37°10.8′N,140°58.4′E,10 km,4.6,震度４
2011/03/12,08:09:01.5,長野県北部,36°57.9′N,138°35.4′E,6 km,2.2,震度２
2011/03/12,08:05:10.7,岩手県沖,39°37.1′N,142°09.1′E,47 km,4.9,震度３
2011/03/12,07:51:19.4,三陸沖,37°56.1′N,144°38.3′E,35 km,5.7,震度２
2011/03/12,07:43:16.6,岩手県沖,39°27.0′N,142°47.0′E,40 km,5.2,震度２
2011/03/12,07:36:09.9,茨城県沖,35°54.2′N,141°08.4′E,25 km,4.4,震度３
2011/03/12,07:27:14.9,秋田県内陸北部,39°54.8′N,140°36.2′E,4 km,3.3,震度２
2011/03/12,07:23:31.4,長野県北部,36°55.9′N,138°35.9′E,3 km,2.8,震度２
2011/03/12,07:18:06.0,新潟県中越地方,36°58.1′N,138°36.7′E,7 km,3.8,震度４
2011/03/12,07:14:04.8,新潟県中越地方,36°59.6′N,138°38.3′E,10 km,4.2,震度４
2011/03/12,07:09:11.2,茨城県沖,36°49.6′N,141°09.5′E,46 km,3.7,震度２
2011/03/12,07:06:15.8,新潟県中越地方,37°00.0′N,138°39.4′E,11 km,3.1,震度２
2011/03/12,07:01:46.5,新潟県中越地方,36°56.3′N,138°36.3′E,4 km,3.9,震度４
2011/03/12,07:00:07.4,新潟県中越地方,36°58.4′N,138°36.0′E,3 km,1.7,震度２
2011/03/12,06:55:56.0,福島県浜通り,36°58.6′N,140°51.2′E,14 km,4.4,震度３
2011/03/12,06:55:12.7,新潟県中越地方,37°03.5′N,138°38.2′E,12 km,3.0,震度２
2011/03/12,06:54:37.8,茨城県沖,36°41.1′N,141°07.0′E,43 km,4.2,震度２
2011/03/12,06:53:31.0,新潟県中越地方,37°00.3′N,138°39.1′E,11 km,2.3,震度２
2011/03/12,06:48:40.2,千葉県東方沖,35°52.1′N,140°57.4′E,11 km,4.6,震度３
2011/03/12,06:41:54.6,福島県沖,37°16.5′N,142°31.5′E,2 km,5.6,震度２
2011/03/12,06:40:52.0,新潟県中越地方,36°55.8′N,138°36.8′E,1 km,2.5,震度２
2011/03/12,06:34:45.1,長野県北部,36°58.2′N,138°34.6′E,7 km,3.5,震度３
2011/03/12,06:34:22.2,福島県沖,37°27.1′N,141°18.5′E,23 km,4.8,震度４
2011/03/12,06:33:02.0,長野県北部,36°57.7′N,138°35.2′E,5 km,2.3,震度２
2011/03/12,06:30:43.9,新潟県中越地方,36°57.8′N,138°36.0′E,5 km,3.0,震度２
2011/03/12,06:30:01.6,長野県北部,36°55.5′N,138°32.2′E,3 km,3.1,震度４
2011/03/12,06:29:28.3,岩手県沖,39°09.8′N,142°20.7′E,33 km,4.7,震度３
2011/03/12,06:27:58.7,長野県北部,36°56.4′N,138°35.5′E,2 km,3.0,震度３
2011/03/12,06:25:30.2,長野県北部,36°56.8′N,138°34.0′E,7 km,2.8,震度３
2011/03/12,06:20:58.3,長野県北部,36°59.2′N,138°32.5′E,9 km,2.9,震度２
2011/03/12,06:19:20.3,長野県北部,36°55.2′N,138°31.4′E,0 km,3.7,震度３
2011/03/12,06:18:30.6,長野県北部,36°56.9′N,138°33.2′E,0 km,1.4,震度２
2011/03/12,06:16:24.7,千葉県東方沖,35°45.3′N,141°01.3′E,33 km,4.2,震度２
2011/03/12,06:11:06.9,長野県北部,36°56.4′N,138°31.7′E,7 km,3.7,震度４
2011/03/12,06:04:30.4,茨城県沖,36°36.4′N,140°58.2′E,45 km,3.8,震度２
2011/03/12,06:03:35.0,長野県北部,36°58.9′N,138°35.7′E,9 km,2.4,震度２
2011/03/12,06:01:20.8,新潟県中越地方,37°02.9′N,138°38.2′E,10 km,2.7,震度２
2011/03/12,06:00:41.5,岩手県沖,39°01.1′N,142°42.2′E,12 km,5.5,震度３
2011/03/12,05:59:24.1,新潟県中越地方,37°01.4′N,138°35.8′E,11 km,2.9,震度２
2011/03/12,05:57:50.3,新潟県中越地方,37°00.7′N,138°39.7′E,12 km,3.0,震度３
2011/03/12,05:56:25.9,新潟県中越地方,36°58.9′N,138°36.9′E,10 km,3.0,震度２
2011/03/12,05:50:59.4,長野県北部,36°58.5′N,138°35.6′E,6 km,3.0,震度３
2011/03/12,05:49:52.5,長野県北部,36°58.0′N,138°33.5′E,8 km,2.8,震度２
2011/03/12,05:49:13.5,福島県沖,37°15.6′N,141°05.2′E,31 km,4.0,震度２
2011/03/12,05:46:07.0,岩手県沖,39°10.9′N,142°34.7′E,26 km,4.9,震度２
2011/03/12,05:42:19.8,長野県北部,36°58.3′N,138°35.4′E,4 km,5.3,震度６弱
2011/03/12,05:41:44.5,長野県北部,36°56.7′N,138°35.6′E,5 km,3.0,震度３
2011/03/12,05:41:05.9,新潟県中越地方,36°56.9′N,138°36.9′E,3 km,3.2,震度３
2011/03/12,05:39:12.4,新潟県中越地方,36°57.6′N,138°37.0′E,8 km,3.1,震度２
2011/03/12,05:36:14.1,長野県北部,36°56.4′N,138°34.0′E,6 km,3.6,震度３
2011/03/12,05:36:09.0,宮城県沖,37°48.1′N,142°43.6′E,4 km,5.6,震度２
2011/03/12,05:34:41.8,福島県沖,36°56.8′N,141°13.4′E,49 km,5.1,震度３
2011/03/12,05:27:16.3,福島県沖,37°39.2′N,141°59.0′E,28 km,4.8,震度２
2011/03/12,05:26:52.2,福島県沖,37°38.8′N,141°37.2′E,44 km,4.9,震度３
2011/03/12,05:25:43.6,新潟県中越地方,36°58.7′N,138°36.3′E,9 km,3.1,震度２
2011/03/12,05:25:21.1,福島県沖,37°04.9′N,141°53.1′E,28 km,5.1,震度２
2011/03/12,05:23:43.1,茨城県沖,35°57.4′N,141°39.7′E,10 km,5.4,震度２
2011/03/12,05:22:47.6,新潟県中越地方,36°59.4′N,138°39.0′E,11 km,3.2,震度２
2011/03/12,05:22:41.0,宮城県沖,38°34.0′N,141°52.9′E,50 km,4.6,震度２
2011/03/12,05:20:54.0,新潟県中越地方,36°59.2′N,138°37.3′E,7 km,3.6,震度３
2011/03/12,05:17:19.9,長野県北部,37°00.7′N,138°34.4′E,0 km,3.0,震度２
2011/03/12,05:11:21.3,三陸沖,38°58.3′N,142°45.3′E,6 km,6.4,震度３
2011/03/12,05:10:12.1,福島県沖,37°26.6′N,141°15.4′E,27 km,4.1,震度３
2011/03/12,05:09:34.4,福島県沖,37°21.0′N,141°44.9′E,51 km,3.8,震度２
2011/03/12,05:08:29.2,秋田県沖,40°19.6′N,139°08.5′E,28 km,4.8,震度３
2011/03/12,05:07:35.6,長野県北部,36°54.8′N,138°32.7′E,3 km,2.4,震度２
2011/03/12,05:03:16.9,新潟県中越地方,37°01.4′N,138°36.8′E,9 km,3.8,震度３
2011/03/12,05:00:47.3,新潟県中越地方,37°00.9′N,138°38.2′E,13 km,2.2,震度２
2011/03/12,04:59:08.5,長野県北部,36°55.0′N,138°33.4′E,0 km,2.5,震度２
2011/03/12,04:58:49.2,茨城県沖,36°15.3′N,141°03.1′E,43 km,4.8,震度２
2011/03/12,04:57:52.0,長野県北部,36°55.2′N,138°32.1′E,0 km,3.8,震度３
2011/03/12,04:56:47.5,新潟県中越地方,36°58.1′N,138°37.4′E,11 km,3.4,震度３
2011/03/12,04:55:33.7,新潟県中越地方,36°56.1′N,138°36.3′E,0 km,2.6,震度２
2011/03/12,04:52:48.9,茨城県沖,36°02.0′N,141°15.7′E,39 km,4.3,震度２
2011/03/12,04:52:00.3,長野県北部,36°58.2′N,138°35.7′E,9 km,3.0,震度２
2011/03/12,04:49:21.0,長野県北部,36°55.2′N,138°34.9′E,2 km,3.9,震度４
2011/03/12,04:46:46.1,秋田県沖,40°23.6′N,139°05.3′E,4 km,6.4,震度４
2011/03/12,04:46:17.3,新潟県中越地方,37°01.6′N,138°36.0′E,14 km,4.1,震度４
2011/03/12,04:45:22.4,福島県沖,37°29.4′N,141°39.9′E,26 km,5.2,震度４
2011/03/12,04:44:28.3,長野県北部,36°56.5′N,138°35.8′E,0 km,4.2,震度４
2011/03/12,04:42:00.1,長野県北部,36°55.6′N,138°33.8′E,0 km,3.2,震度３
2011/03/12,04:41:24.0,新潟県中越地方,37°01.5′N,138°41.0′E,12 km,2.8,震度２
2011/03/12,04:40:30.6,新潟県中越地方,36°59.7′N,138°37.4′E,11 km,2.6,震度２
2011/03/12,04:36:08.0,長野県北部,36°59.9′N,138°35.4′E,10 km,3.4,震度３
2011/03/12,04:35:53.7,茨城県沖,36°22.3′N,141°01.4′E,45 km,3.8,震度２
2011/03/12,04:34:55.2,長野県北部,36°56.8′N,138°33.1′E,0 km,3.6,震度３
2011/03/12,04:33:40.7,長野県北部,36°56.5′N,138°33.1′E,0 km,3.2,震度２
2011/03/12,04:31:55.6,長野県北部,36°56.9′N,138°34.3′E,1 km,5.9,震度６弱
2011/03/12,04:31:41.1,茨城県沖,36°41.9′N,141°20.2′E,47 km,4.0,震度２
2011/03/12,04:31:34.0,長野県北部,36°56.1′N,138°34.5′E,0 km,3.1,震度４
2011/03/12,04:30:58.0,新潟県中越地方,37°01.1′N,138°35.7′E,11 km,3.0,震度２
2011/03/12,04:27:57.7,新潟県中越地方,37°00.5′N,138°35.0′E,10 km,3.4,震度３
2011/03/12,04:26:02.5,新潟県中越地方,37°01.0′N,138°39.7′E,11 km,3.7,震度３
2011/03/12,04:24:28.1,千葉県東方沖,35°45.5′N,141°02.4′E,35 km,5.7,震度４
2011/03/12,04:23:50.8,新潟県中越地方,36°59.7′N,138°39.1′E,12 km,2.6,震度２
2011/03/12,04:23:35.5,宮城県沖,38°20.5′N,141°48.0′E,50 km,4.2,震度２
2011/03/12,04:21:09.3,新潟県中越地方,37°02.4′N,138°37.7′E,13 km,3.7,震度３
2011/03/12,04:20:12.4,長野県北部,37°00.8′N,138°34.9′E,10 km,2.5,震度２
2011/03/12,04:17:02.8,新潟県中越地方,36°56.9′N,138°37.2′E,1 km,2.5,震度２
2011/03/12,04:16:18.4,福島県沖,37°18.8′N,141°05.6′E,29 km,4.0,震度３
2011/03/12,04:16:10.5,新潟県中越地方,37°03.3′N,138°35.6′E,12 km,3.6,震度３
2011/03/12,04:15:20.0,新潟県中越地方,36°57.0′N,138°36.8′E,0 km,3.6,震度３
2011/03/12,04:14:38.4,新潟県中越地方,37°02.9′N,138°36.4′E,11 km,2.8,震度２
2011/03/12,04:12:44.7,新潟県中越地方,37°01.9′N,138°40.3′E,12 km,4.3,震度４
2011/03/12,04:11:25.9,長野県北部,36°56.7′N,138°35.6′E,6 km,3.7,震度３
2011/03/12,04:10:43.7,長野県北部,36°56.3′N,138°35.4′E,0 km,4.2,震度４
2011/03/12,04:09:27.0,長野県北部,36°59.7′N,138°33.7′E,9 km,4.5,震度４
2011/03/12,04:08:42.9,長野県北部,36°55.7′N,138°35.2′E,7 km,2.4,震度２
2011/03/12,04:08:41.0,茨城県沖,36°17.1′N,140°56.8′E,35 km,5.2,震度４
2011/03/12,04:07:27.4,新潟県中越地方,36°59.0′N,138°36.7′E,11 km,3.4,震度２
2011/03/12,04:06:43.3,新潟県中越地方,37°00.8′N,138°36.4′E,11 km,3.4,震度３
2011/03/12,04:05:57.9,新潟県中越地方,37°01.3′N,138°41.1′E,16 km,3.1,震度２
2011/03/12,04:04:30.2,長野県北部,36°57.5′N,138°35.6′E,8 km,3.8,震度３
2011/03/12,04:03:37.0,新潟県中越地方,37°03.0′N,138°36.7′E,9 km,4.1,震度４
2011/03/12,04:02:57.0,三陸沖,39°21.2′N,142°56.2′E,9 km,6.3,震度４
2011/03/12,04:02:25.3,長野県北部,36°55.8′N,138°35.6′E,9 km,3.2,震度３
2011/03/12,04:02:11.0,茨城県沖,36°37.2′N,140°54.6′E,46 km,3.8,震度２
2011/03/12,04:01:32.0,新潟県中越地方,36°57.0′N,138°36.4′E,1 km,3.9,震度４
2011/03/12,03:59:15.6,長野県北部,36°59.1′N,138°35.8′E,8 km,6.7,震度６強
2011/03/12,03:55:11.9,茨城県沖,35°56.7′N,141°49.6′E,16 km,4.8,震度２
2011/03/12,03:53:55.7,秋田県内陸南部,38°59.6′N,140°45.1′E,1 km,3.8,震度２
2011/03/12,03:47:48.5,茨城県沖,35°59.9′N,141°03.9′E,31 km,3.9,震度２
2011/03/12,03:45:28.4,茨城県沖,36°13.0′N,141°15.7′E,43 km,4.8,震度２
2011/03/12,03:44:08.0,福島県沖,36°52.2′N,141°09.2′E,47 km,5.0,震度４
2011/03/12,03:39:52.1,茨城県沖,36°34.8′N,141°05.9′E,31 km,4.4,震度３
2011/03/12,03:33:47.3,岩手県沖,39°02.4′N,142°19.6′E,37 km,4.3,震度２
2011/03/12,03:17:03.0,茨城県沖,36°15.4′N,141°48.2′E,16 km,5.7,震度２
2011/03/12,03:16:02.1,宮城県沖,38°12.9′N,141°51.5′E,13 km,4.5,震度２
2011/03/12,03:11:25.6,福島県沖,37°10.2′N,142°01.5′E,26 km,6.0,震度３
2011/03/12,02:56:47.2,福島県沖,37°28.5′N,141°19.0′E,30 km,4.4,震度４
2011/03/12,02:51:43.2,茨城県沖,36°27.9′N,141°03.8′E,39 km,4.7,震度２
2011/03/12,02:48:10.2,茨城県沖,36°17.4′N,140°54.5′E,43 km,3.8,震度２
2011/03/12,02:39:26.6,福島県沖,37°26.9′N,141°24.1′E,42 km,4.0,震度２
2011/03/12,02:30:46.3,福島県沖,37°24.7′N,141°18.5′E,18 km,5.0,震度４
2011/03/12,02:30:11.3,宮城県沖,38°05.6′N,141°54.1′E,51 km,4.5,震度３
2011/03/12,02:23:55.5,茨城県沖,36°07.1′N,141°55.4′E,32 km,5.2,震度２
2011/03/12,02:17:23.6,関東東方沖,35°24.2′N,142°01.6′E,22 km,6.1,震度２
2011/03/12,02:15:56.7,千葉県北東部,35°21.5′N,140°22.1′E,26 km,3.3,震度２
2011/03/12,02:14:55.2,岩手県沖,39°02.8′N,142°25.2′E,26 km,5.0,震度３
2011/03/12,02:12:40.5,栃木県北部,36°48.9′N,139°29.7′E,5 km,2.8,震度２
2011/03/12,02:08:06.4,茨城県沖,36°38.9′N,140°56.3′E,49 km,4.2,震度２
2011/03/12,02:05:51.9,新島・神津島近海,34°32.9′N,139°17.3′E,8 km,2.8,震度２
2011/03/12,01:56:44.5,宮城県沖,38°16.3′N,142°12.1′E,42 km,5.3,震度２
2011/03/12,01:55:50.4,福島県沖,37°45.5′N,143°12.6′E,30 km,5.1,震度２
2011/03/12,01:49:16.7,茨城県沖,36°04.3′N,141°13.9′E,45 km,4.6,震度２
2011/03/12,01:42:18.7,三陸沖,38°26.8′N,142°51.7′E,7 km,4.8,震度２
2011/03/12,01:29:10.4,茨城県沖,36°48.7′N,141°08.8′E,46 km,3.6,震度２
2011/03/12,01:19:15.7,茨城県沖,36°06.9′N,141°15.5′E,26 km,4.3,震度２
2011/03/12,01:11:23.8,三陸沖,39°33.9′N,143°36.2′E,2 km,5.8,震度２
2011/03/12,01:06:46.6,茨城県沖,36°31.7′N,140°55.5′E,49 km,4.3,震度３
2011/03/12,01:05:23.2,福島県沖,37°14.6′N,141°25.6′E,45 km,4.4,震度３
2011/03/12,01:04:43.0,岩手県沖,39°02.5′N,142°23.0′E,33 km,4.4,震度２
2011/03/12,01:03:49.3,宮城県沖,38°16.9′N,142°12.4′E,29 km,4.4,震度２
2011/03/12,00:59:22.3,茨城県沖,36°31.2′N,140°52.4′E,49 km,3.9,震度２
2011/03/12,00:57:56.6,福島県沖,37°06.6′N,141°06.5′E,49 km,4.1,震度３
2011/03/12,00:57:01.4,茨城県沖,35°56.9′N,141°33.4′E,35 km,4.8,震度２
2011/03/12,00:55:25.9,福島県沖,36°41.8′N,141°49.4′E,44 km,4.7,震度２
2011/03/12,00:53:47.8,福島県浜通り,37°15.9′N,140°59.4′E,26 km,3.3,震度２
2011/03/12,00:50:57.2,福島県沖,37°31.5′N,142°16.1′E,14 km,5.0,震度２
2011/03/12,00:50:15.7,岩手県沖,39°07.1′N,142°20.2′E,37 km,4.2,震度２
2011/03/12,00:48:52.8,福島県沖,37°28.9′N,141°17.6′E,27 km,4.1,震度２
2011/03/12,00:47:47.5,栃木県北部,36°46.0′N,139°28.4′E,5 km,3.3,震度２
2011/03/12,00:45:04.3,岩手県沖,39°11.3′N,142°23.4′E,33 km,4.5,震度２
2011/03/12,00:44:29.1,岩手県沖,39°20.9′N,142°31.4′E,31 km,4.4,震度２
2011/03/12,00:43:26.1,宮城県沖,38°13.3′N,142°30.6′E,30 km,4.9,震度２
2011/03/12,00:42:02.8,茨城県沖,36°07.7′N,141°54.1′E,16 km,5.5,震度３
2011/03/12,00:38:54.5,千葉県東方沖,35°44.2′N,141°03.6′E,33 km,4.1,震度２
2011/03/12,00:36:14.1,宮城県沖,38°55.1′N,142°42.7′E,13 km,5.0,震度２
2011/03/12,00:32:31.6,福島県沖,37°18.4′N,142°10.4′E,14 km,5.3,震度２
2011/03/12,00:32:17.2,茨城県沖,36°49.0′N,140°58.8′E,50 km,3.7,震度２
2011/03/12,00:26:52.2,福島県沖,37°12.7′N,141°09.0′E,14 km,4.4,震度２
2011/03/12,00:26:07.6,福島県沖,37°19.3′N,141°33.6′E,36 km,4.9,震度２
2011/03/12,00:25:58.9,茨城県沖,36°01.9′N,141°04.0′E,38 km,4.0,震度２
2011/03/12,00:24:39.9,群馬県北部,36°48.2′N,139°18.6′E,6 km,4.5,震度４
2011/03/12,00:22:24.4,茨城県沖,35°54.4′N,141°46.3′E,12 km,4.9,震度２
2011/03/12,00:19:34.7,茨城県沖,36°19.3′N,142°03.3′E,18 km,5.7,震度３
2011/03/12,00:15:11.4,茨城県沖,36°44.6′N,141°00.2′E,17 km,4.9,震度３
2011/03/12,00:13:12.4,茨城県沖,36°03.2′N,142°00.0′E,23 km,6.7,震度４
2011/03/12,00:12:05.7,福島県沖,37°07.9′N,142°00.7′E,42 km,4.3,震度２
2011/03/12,00:11:42.8,岐阜県飛騨地方,36°14.9′N,137°33.3′E,2 km,3.8,震度３
2011/03/12,00:07:41.5,茨城県沖,36°22.6′N,141°31.5′E,41 km,5.4,震度３
2011/03/12,00:06:24.5,福島県沖,37°17.4′N,141°45.5′E,35 km,4.8,震度２
2011/03/12,00:05:53.3,福島県沖,37°27.3′N,141°27.8′E,44 km,4.0,震度２
2011/03/12,00:01:38.0,岩手県沖,39°06.4′N,142°24.3′E,29 km,4.9,震度２
2011/03/11,23:59:01.4,福島県沖,37°03.6′N,141°17.8′E,56 km,4.1,震度２
2011/03/11,23:57:43.6,福島県沖,37°02.3′N,141°08.1′E,50 km,3.7,震度２
2011/03/11,23:56:13.8,茨城県沖,35°58.2′N,141°34.2′E,31 km,5.8,震度３
2011/03/11,23:53:58.2,茨城県沖,36°00.3′N,142°08.2′E,13 km,5.4,震度２
2011/03/11,23:52:37.1,神奈川県西部,35°13.2′N,139°01.3′E,3 km,3.3,震度２
2011/03/11,23:51:15.8,福島県沖,37°03.3′N,141°27.9′E,39 km,4.4,震度２
2011/03/11,23:49:07.4,茨城県沖,36°23.8′N,140°55.1′E,35 km,4.0,震度２
2011/03/11,23:44:09.4,茨城県沖,36°38.7′N,140°58.7′E,47 km,4.9,震度４
2011/03/11,23:42:21.6,岩手県沖,39°36.4′N,142°33.4′E,32 km,4.4,震度２
2011/03/11,23:31:58.5,茨城県沖,36°02.6′N,141°16.9′E,26 km,4.6,震度２
2011/03/11,23:31:22.6,茨城県沖,36°14.9′N,140°57.7′E,44 km,3.6,震度２
2011/03/11,23:28:49.9,宮城県沖,38°19.8′N,142°01.5′E,42 km,4.9,震度３
2011/03/11,23:26:53.6,茨城県沖,36°37.7′N,141°02.3′E,43 km,4.8,震度３
2011/03/11,23:21:02.1,岩手県沖,39°09.8′N,142°31.6′E,13 km,4.4,震度２
2011/03/11,23:19:06.2,茨城県沖,36°16.1′N,141°51.1′E,35 km,4.6,震度２
2011/03/11,23:18:52.9,茨城県沖,36°39.2′N,140°58.6′E,44 km,3.1,震度２
2011/03/11,23:14:53.1,福島県沖,36°53.5′N,141°02.7′E,49 km,4.1,震度２
2011/03/11,23:10:38.8,福島県沖,37°30.2′N,141°59.7′E,31 km,5.2,震度３
2011/03/11,23:08:41.7,茨城県沖,36°39.4′N,140°58.6′E,44 km,3.4,震度２
2011/03/11,23:07:39.9,岩手県沖,39°14.4′N,142°23.5′E,29 km,4.4,震度２
2011/03/11,23:00:37.2,茨城県沖,36°08.8′N,140°52.7′E,43 km,5.4,震度４
2011/03/11,22:58:48.6,福島県沖,36°41.1′N,141°50.2′E,36 km,5.1,震度２
2011/03/11,22:56:05.6,福島県沖,37°39.9′N,141°43.3′E,46 km,5.3,震度３
2011/03/11,22:54:46.9,宮城県沖,38°37.8′N,142°20.4′E,31 km,4.4,震度２
2011/03/11,22:52:10.5,福島県沖,36°40.3′N,141°49.8′E,45 km,4.9,震度２
2011/03/11,22:51:48.3,茨城県沖,36°24.6′N,141°02.5′E,44 km,4.1,震度２
2011/03/11,22:48:28.1,茨城県沖,36°24.4′N,141°53.0′E,55 km,4.7,震度２
2011/03/11,22:47:41.3,福島県沖,36°55.9′N,141°06.6′E,50 km,4.7,震度４
2011/03/11,22:42:25.2,福島県沖,37°22.3′N,142°03.2′E,20 km,4.8,震度２
2011/03/11,22:39:16.0,茨城県北部,36°26.4′N,140°34.1′E,12 km,3.3,震度２
2011/03/11,22:36:56.5,茨城県沖,36°49.8′N,141°01.5′E,31 km,4.6,震度３
2011/03/11,22:36:23.2,福島県沖,36°55.8′N,141°06.6′E,48 km,3.8,震度２
2011/03/11,22:35:37.0,福島県沖,36°54.6′N,141°03.3′E,49 km,4.2,震度２
2011/03/11,22:34:32.9,茨城県沖,36°17.1′N,141°55.7′E,23 km,5.6,震度２
2011/03/11,22:33:30.9,福島県沖,37°15.5′N,141°05.1′E,34 km,4.5,震度４
2011/03/11,22:29:42.0,茨城県沖,36°00.8′N,141°04.6′E,30 km,4.1,震度２
2011/03/11,22:29:09.5,福島県沖,37°05.8′N,141°07.0′E,51 km,3.8,震度３
2011/03/11,22:23:40.4,福島県沖,37°23.8′N,141°27.8′E,30 km,4.5,震度２
2011/03/11,22:22:09.4,茨城県沖,36°28.1′N,141°46.5′E,80 km,4.4,震度２
2011/03/11,22:16:48.6,茨城県沖,36°25.6′N,141°50.6′E,28 km,5.7,震度３
2011/03/11,22:15:43.3,福島県沖,37°18.8′N,141°55.6′E,26 km,5.2,震度３
2011/03/11,22:15:33.3,宮城県沖,38°40.4′N,141°58.7′E,44 km,3.8,震度２
2011/03/11,22:14:06.7,新島・神津島近海,34°32.8′N,139°17.4′E,8 km,2.6,震度２
2011/03/11,22:09:44.8,茨城県沖,36°37.8′N,140°59.2′E,46 km,4.1,震度３
2011/03/11,22:09:28.5,岐阜県飛騨地方,36°14.9′N,137°33.5′E,3 km,3.4,震度３
2011/03/11,22:08:12.7,岩手県沖,39°10.6′N,142°34.0′E,26 km,4.8,震度２
2011/03/11,22:02:39.9,茨城県沖,36°34.2′N,142°07.2′E,55 km,4.8,震度２
2011/03/11,22:00:29.3,岩手県沖,39°37.4′N,142°07.1′E,45 km,4.6,震度２
2011/03/11,21:59:18.9,茨城県沖,36°08.9′N,141°54.8′E,35 km,5.3,震度２
2011/03/11,21:56:03.6,福島県沖,37°47.6′N,142°02.8′E,29 km,5.3,震度３
2011/03/11,21:54:51.3,宮城県沖,38°30.2′N,142°08.7′E,39 km,5.1,震度３
2011/03/11,21:54:11.2,茨城県沖,36°27.8′N,140°55.5′E,32 km,4.1,震度２
2011/03/11,21:52:19.0,茨城県沖,36°12.8′N,140°54.1′E,45 km,3.9,震度２
2011/03/11,21:51:45.8,茨城県沖,36°20.5′N,140°49.8′E,35 km,3.9,震度２
2011/03/11,21:49:00.1,茨城県沖,36°14.5′N,141°45.7′E,35 km,5.3,震度２
2011/03/11,21:40:18.0,宮城県沖,38°22.0′N,141°47.9′E,48 km,4.4,震度２
2011/03/11,21:36:37.8,茨城県沖,36°21.8′N,140°58.6′E,37 km,3.9,震度２
2011/03/11,21:33:10.9,三陸沖,38°04.0′N,142°45.4′E,10 km,5.1,震度３
2011/03/11,21:28:41.6,茨城県沖,36°12.1′N,141°51.6′E,23 km,5.1,震度２
2011/03/11,21:24:35.2,茨城県沖,36°27.6′N,141°52.4′E,23 km,5.2,震度２
2011/03/11,21:21:21.8,福島県沖,37°28.9′N,141°18.0′E,23 km,4.9,震度４
2011/03/11,21:20:41.9,茨城県沖,36°19.5′N,141°13.1′E,43 km,3.8,震度２
2011/03/11,21:15:42.0,岩手県沖,39°07.5′N,142°24.3′E,23 km,5.9,震度４
2011/03/11,21:13:03.0,福島県沖,37°13.5′N,142°13.0′E,26 km,6.2,震度４
2011/03/11,21:06:53.3,茨城県沖,36°13.6′N,140°46.3′E,37 km,3.6,震度２
2011/03/11,21:02:33.1,岩手県沖,39°13.7′N,142°28.6′E,33 km,4.5,震度２
2011/03/11,21:01:45.5,岩手県沖,39°12.5′N,142°34.5′E,24 km,5.1,震度２
2011/03/11,21:00:36.8,茨城県沖,36°46.0′N,141°06.8′E,43 km,4.2,震度２
2011/03/11,20:58:55.8,宮城県沖,37°55.1′N,142°44.5′E,30 km,5.4,震度２
2011/03/11,20:57:14.1,岩手県沖,39°16.3′N,142°18.6′E,29 km,5.3,震度４
2011/03/11,20:56:13.1,茨城県沖,36°16.8′N,141°40.5′E,40 km,5.3,震度２
2011/03/11,20:53:25.9,岩手県沖,39°12.1′N,142°37.9′E,21 km,4.9,震度２
2011/03/11,20:46:43.3,茨城県沖,36°03.7′N,141°10.5′E,41 km,5.4,震度３
2011/03/11,20:44:23.0,福島県沖,36°41.7′N,142°27.0′E,13 km,5.7,震度２
