地震の発生日,地震の発生時刻,震央地名,緯度,経度,深さ,Ｍ,最大震度
2011/10/28,02:38:54.9,千葉県東方沖,35°23.2′N,140°27.8′E,25 km,3.6,震度２
2011/10/27,07:50:12.2,宮城県沖,38°24.8′N,141°47.4′E,55 km,3.8,震度２
2011/10/27,01:44:02.3,岩手県沖,39°38.2′N,142°06.2′E,48 km,3.9,震度２
2011/10/27,01:13:18.8,福島県浜通り,37°07.2′N,140°48.2′E,3 km,2.5,震度２
2011/10/27,01:08:19.7,福島県浜通り,37°07.1′N,140°48.4′E,3 km,2.6,震度２
2011/10/26,21:03:26.1,千葉県東方沖,35°23.0′N,140°26.2′E,24 km,3.2,震度２
2011/10/26,18:31:34.0,福島県浜通り,37°07.5′N,140°48.3′E,3 km,2.7,震度２
2011/10/26,13:25:55.7,富山県西部,36°51.6′N,136°58.8′E,13 km,3.7,震度２
2011/10/26,13:19:03.2,茨城県北部,36°39.6′N,140°36.9′E,16 km,3.8,震度３
2011/10/26,06:58:02.8,鹿児島県薩摩地方,31°58.2′N,130°25.4′E,8 km,3.9,震度３
2011/10/26,04:34:12.7,東海道南方沖,32°10.5′N,138°23.0′E,45 km,4.9,震度２
2011/10/26,02:08:52.4,福島県沖,36°57.7′N,141°08.8′E,30 km,5.0,震度３
2011/10/25,22:37:36.7,四国沖,33°24.7′N,134°48.3′E,38 km,4.0,震度２
2011/10/25,12:54:11.5,福島県沖,37°06.2′N,141°08.7′E,53 km,4.2,震度３
2011/10/25,06:37:27.0,宮城県沖,38°38.1′N,141°54.8′E,49 km,4.1,震度２
2011/10/25,03:11:39.4,青森県三八上北地方,40°44.8′N,141°19.2′E,92 km,3.6,震度２
2011/10/25,00:45:56.2,茨城県北部,36°43.7′N,140°37.2′E,6 km,3.3,震度２
2011/10/24,11:49:56.2,日高地方中部,42°15.6′N,142°35.5′E,7 km,2.7,震度２
2011/10/24,03:58:35.4,岩手県沖,39°38.0′N,142°06.2′E,48 km,4.2,震度３
2011/10/24,01:32:11.5,宮城県沖,38°32.6′N,141°43.1′E,54 km,3.9,震度２
2011/10/23,17:25:05.6,福島県中通り,37°10.2′N,140°27.1′E,5 km,3.0,震度２
2011/10/23,09:04:02.5,福島県浜通り,37°14.6′N,140°54.9′E,6 km,2.6,震度２
2011/10/23,06:35:25.1,福島県中通り,37°01.6′N,140°36.1′E,7 km,3.5,震度２
2011/10/23,03:58:14.0,福島県会津,37°40.0′N,139°55.9′E,9 km,2.8,震度２
2011/10/22,18:28:15.2,宮古島近海,24°49.1′N,125°22.4′E,49 km,3.8,震度２
2011/10/22,11:31:56.4,福島県沖,37°17.3′N,141°49.0′E,39 km,4.1,震度２
2011/10/22,08:19:53.2,福島県中通り,37°01.7′N,140°36.6′E,9 km,3.6,震度２
2011/10/21,23:18:05.5,茨城県北部,36°42.2′N,140°36.7′E,5 km,3.6,震度２
2011/10/21,17:02:36.9,上川地方中部,43°47.6′N,142°39.1′E,196 km,6.3,震度３
2011/10/21,13:44:38.4,播磨灘,34°24.7′N,134°38.9′E,10 km,3.1,震度２
2011/10/21,12:18:17.7,和歌山県南方沖,33°35.5′N,135°19.8′E,24 km,3.1,震度２
2011/10/21,10:25:12.3,福島県沖,37°35.5′N,141°56.4′E,28 km,4.4,震度２
2011/10/21,05:06:17.6,和歌山県北部,33°58.5′N,135°16.2′E,8 km,3.1,震度２
2011/10/20,20:53:49.6,福島県浜通り,37°02.4′N,140°38.1′E,9 km,3.8,震度２
2011/10/20,09:13:10.6,紀伊水道,34°08.9′N,135°07.6′E,7 km,2.8,震度２
2011/10/20,06:21:39.6,福島県浜通り,37°02.6′N,140°38.6′E,9 km,4.4,震度３
2011/10/20,06:13:53.4,福島県浜通り,37°02.3′N,140°38.4′E,8 km,4.1,震度３
2011/10/19,22:46:22.1,茨城県沖,36°46.6′N,141°00.7′E,50 km,4.0,震度２
2011/10/19,16:05:02.1,福島県浜通り,37°02.5′N,140°38.5′E,8 km,4.1,震度３
2011/10/19,11:36:54.4,宮崎県北部山沿い,32°41.5′N,131°17.4′E,89 km,4.0,震度２
2011/10/19,11:18:48.8,宮城県沖,38°15.9′N,142°12.7′E,39 km,4.4,震度２
2011/10/18,23:10:54.4,長野県北部,36°29.5′N,137°55.0′E,10 km,2.3,震度２
2011/10/18,18:06:01.9,宮城県沖,38°37.2′N,141°54.3′E,48 km,4.1,震度３
2011/10/18,13:23:14.1,宮城県沖,38°24.5′N,142°16.3′E,37 km,4.2,震度２
2011/10/18,13:10:38.1,福島県浜通り,37°07.6′N,140°42.5′E,7 km,3.5,震度２
2011/10/18,09:41:31.7,長野県北部,36°29.3′N,137°55.0′E,9 km,2.5,震度２
2011/10/18,06:29:39.9,宮城県沖,38°07.1′N,141°48.3′E,54 km,3.8,震度２
2011/10/17,09:10:31.2,宮古島近海,24°44.0′N,125°24.4′E,46 km,3.5,震度２
2011/10/16,16:55:40.6,福島県会津,37°40.8′N,139°55.4′E,8 km,2.6,震度２
2011/10/16,16:34:02.5,福島県会津,37°41.0′N,139°55.5′E,9 km,3.5,震度２
2011/10/15,17:23:43.7,浦河沖,41°59.0′N,142°30.8′E,65 km,4.2,震度２
2011/10/15,11:55:13.6,茨城県北部,36°43.7′N,140°37.3′E,6 km,4.2,震度３
2011/10/15,00:10:41.8,宮城県沖,38°50.4′N,142°01.3′E,56 km,3.8,震度２
2011/10/14,19:59:22.1,福島県沖,37°26.9′N,141°30.4′E,41 km,4.3,震度２
2011/10/14,18:26:55.5,千葉県北西部,35°47.5′N,140°07.6′E,63 km,3.8,震度２
2011/10/14,15:25:32.6,宮城県沖,38°17.7′N,141°51.5′E,48 km,4.0,震度２
2011/10/13,04:54:32.8,宮城県沖,38°42.1′N,141°47.6′E,53 km,3.3,震度２
2011/10/13,02:44:05.1,福島県中通り,37°04.9′N,140°32.8′E,7 km,3.0,震度３
2011/10/12,17:29:05.6,福島県沖,37°33.1′N,141°54.3′E,33 km,4.0,震度２
2011/10/12,06:32:00.8,佐渡付近,38°06.5′N,138°00.2′E,23 km,4.2,震度３
2011/10/12,06:09:01.8,熊本県熊本地方,32°55.0′N,130°50.7′E,10 km,2.7,震度２
2011/10/12,01:39:52.0,宮城県沖,38°02.1′N,141°48.6′E,48 km,4.3,震度２
2011/10/12,01:25:49.2,福島県沖,37°13.7′N,141°26.8′E,47 km,3.8,震度２
2011/10/11,23:59:23.3,宮城県沖,38°45.9′N,142°23.8′E,30 km,3.8,震度２
2011/10/11,06:06:00.4,群馬県南部,36°34.4′N,139°20.3′E,8 km,2.8,震度２
2011/10/10,16:09:38.2,和歌山県北部,34°13.2′N,135°11.9′E,6 km,2.7,震度２
2011/10/10,11:45:57.0,福島県沖,37°30.4′N,141°29.1′E,47 km,5.6,震度４
2011/10/10,06:57:47.5,茨城県南部,36°13.1′N,139°52.5′E,77 km,4.0,震度２
2011/10/10,03:00:44.5,山梨県東部・富士五湖,35°26.3′N,138°52.9′E,9 km,3.5,震度３
2011/10/10,01:34:09.7,北海道東方沖,43°23.5′N,146°34.4′E,74 km,4.2,震度２
2011/10/09,16:18:25.9,大阪府南部,34°30.2′N,135°29.4′E,12 km,3.9,震度３
2011/10/09,02:20:48.8,熊本県熊本地方,32°54.9′N,130°51.3′E,9 km,3.1,震度３
2011/10/09,01:08:48.0,茨城県南部,35°58.0′N,140°09.1′E,60 km,4.3,震度２
2011/10/08,23:29:11.6,長野県南部,35°43.4′N,137°50.4′E,14 km,3.8,震度２
2011/10/08,20:44:59.2,岩手県沖,39°06.6′N,142°25.3′E,34 km,4.4,震度２
2011/10/08,10:26:42.6,福島県沖,37°36.9′N,141°41.9′E,45 km,4.1,震度２
2011/10/08,06:11:38.7,紀伊水道,33°50.1′N,134°59.3′E,13 km,4.2,震度３
2011/10/08,01:23:32.8,茨城県沖,36°47.1′N,140°59.9′E,49 km,3.8,震度２
2011/10/07,21:44:09.3,北海道東方沖,43°08.9′N,146°53.8′E,66 km,4.8,震度２
2011/10/07,11:51:18.1,青森県東方沖,41°33.9′N,142°03.4′E,67 km,5.0,震度３
2011/10/07,07:00:57.7,福島県沖,37°26.9′N,141°18.1′E,31 km,4.1,震度３
2011/10/06,19:38:32.1,富山県東部,36°33.1′N,137°38.8′E,0 km,3.6,震度２
2011/10/06,19:37:12.6,富山県東部,36°34.0′N,137°39.1′E,1 km,4.7,震度３
2011/10/06,17:39:28.3,栃木県北部,36°40.4′N,139°28.2′E,4 km,3.7,震度３
2011/10/06,07:57:33.4,富山県東部,36°31.0′N,137°39.0′E,2 km,3.3,震度２
2011/10/06,06:55:31.2,富山県東部,36°30.8′N,137°39.2′E,2 km,3.6,震度２
2011/10/06,06:44:12.3,富山県東部,36°31.1′N,137°39.0′E,3 km,3.4,震度２
2011/10/05,23:33:27.5,熊本県熊本地方,32°54.8′N,130°51.0′E,10 km,4.5,震度５強
2011/10/05,19:13:07.4,富山県東部,36°33.3′N,137°38.9′E,2 km,3.6,震度２
2011/10/05,19:06:10.1,富山県東部,36°32.9′N,137°38.8′E,0 km,5.2,震度４
2011/10/05,18:59:58.7,富山県東部,36°31.9′N,137°39.0′E,1 km,5.4,震度３
2011/10/05,14:17:36.3,岩手県沖,40°11.0′N,142°01.1′E,12 km,5.0,震度４
2011/10/05,14:16:23.0,岩手県沖,40°11.2′N,142°01.2′E,13 km,4.4,震度３
2011/10/05,13:24:02.4,宮城県中部,38°19.0′N,140°41.3′E,11 km,2.6,震度２
2011/10/05,12:43:07.4,宮城県中部,38°18.9′N,140°41.6′E,12 km,2.9,震度２
2011/10/05,03:52:46.9,千葉県東方沖,35°46.0′N,140°53.8′E,9 km,3.7,震度２
2011/10/05,00:37:14.2,長野県中部,36°25.9′N,138°02.1′E,0 km,2.1,震度２
2011/10/04,22:00:04.0,福島県沖,37°18.7′N,141°23.4′E,31 km,4.4,震度２
2011/10/04,20:58:35.3,千葉県東方沖,35°29.5′N,140°57.9′E,24 km,4.5,震度２
2011/10/04,19:25:12.8,福島県浜通り,37°07.1′N,140°48.0′E,4 km,3.9,震度３
2011/10/04,19:19:30.0,徳島県北部,34°02.5′N,134°04.9′E,44 km,4.2,震度３
2011/10/04,15:16:18.9,福島県浜通り,37°07.6′N,140°51.8′E,7 km,2.9,震度２
2011/10/04,10:37:26.6,小笠原諸島西方沖,26°47.2′N,140°52.2′E,456 km,5.7,震度２
2011/10/04,10:14:57.3,宮城県沖,38°18.8′N,141°54.7′E,46 km,3.9,震度２
2011/10/03,07:29:52.9,福島県浜通り,37°07.1′N,140°49.3′E,5 km,3.7,震度３
2011/10/03,06:48:56.4,千葉県東方沖,35°38.8′N,141°01.4′E,17 km,4.3,震度２
2011/10/03,01:52:28.2,富山県東部,36°32.5′N,137°38.8′E,1 km,3.9,震度２
2011/10/03,01:49:00.6,福島県沖,37°20.2′N,141°38.1′E,18 km,5.3,震度２
2011/10/02,23:36:11.2,福島県浜通り,37°06.7′N,140°48.6′E,5 km,2.6,震度２
2011/10/02,22:51:30.8,新潟県中越地方,37°06.0′N,138°39.8′E,10 km,3.2,震度３
2011/10/02,11:28:47.8,日高地方中部,42°16.6′N,142°36.3′E,5 km,2.0,震度２
2011/10/02,06:24:03.7,福島県沖,37°16.7′N,141°15.0′E,27 km,4.0,震度３
2011/10/02,05:06:08.3,福島県浜通り,37°07.7′N,140°44.4′E,5 km,2.9,震度２
2011/10/01,13:19:35.6,茨城県北部,36°42.1′N,140°36.4′E,5 km,3.6,震度２
2011/10/01,06:37:21.8,福島県中通り,37°15.6′N,140°22.0′E,10 km,4.1,震度３
2011/10/01,02:20:00.6,千葉県東方沖,35°28.6′N,140°58.6′E,24 km,4.5,震度３
2011/10/01,02:01:01.7,宮城県沖,38°51.2′N,142°02.8′E,46 km,3.8,震度２
2011/10/01,01:31:23.7,福島県沖,37°18.2′N,141°13.7′E,37 km,3.7,震度２
2011/10/01,00:04:56.5,宮城県沖,38°19.3′N,142°06.4′E,38 km,4.2,震度２
2011/09/30,20:45:40.7,茨城県北部,36°44.2′N,140°38.0′E,5 km,3.6,震度２
2011/09/30,16:44:44.8,茨城県北部,36°44.0′N,140°37.9′E,6 km,3.6,震度２
2011/09/30,15:35:00.7,茨城県北部,36°49.2′N,140°35.3′E,9 km,4.0,震度２
2011/09/30,14:36:07.0,福島県浜通り,37°07.6′N,140°45.4′E,7 km,3.3,震度２
2011/09/30,13:34:55.5,福島県浜通り,37°05.0′N,140°48.4′E,7 km,2.9,震度２
2011/09/30,13:30:11.9,福島県浜通り,37°05.1′N,140°48.3′E,7 km,3.4,震度３
2011/09/30,03:58:52.6,日高地方中部,42°16.0′N,142°34.3′E,8 km,2.4,震度２
2011/09/30,03:30:00.5,福島県沖,36°57.2′N,141°04.3′E,51 km,3.9,震度２
2011/09/30,03:26:56.4,沖縄本島近海,26°36.7′N,127°45.3′E,44 km,4.3,震度２
2011/09/30,03:17:40.1,宮城県沖,38°07.5′N,141°51.7′E,53 km,4.0,震度２
2011/09/30,01:59:18.2,日高地方中部,42°16.2′N,142°34.9′E,8 km,2.5,震度２
2011/09/30,01:54:39.7,福島県浜通り,37°07.4′N,140°51.8′E,8 km,3.7,震度３
2011/09/29,23:16:08.4,岐阜県飛騨地方,35°58.4′N,137°18.3′E,7 km,2.8,震度２
2011/09/29,22:41:01.0,福島県浜通り,37°04.6′N,140°47.6′E,5 km,3.0,震度２
2011/09/29,21:29:53.5,福島県浜通り,37°07.7′N,140°51.8′E,7 km,3.3,震度２
2011/09/29,20:03:39.3,福島県浜通り,37°05.1′N,140°48.8′E,4 km,3.5,震度２
2011/09/29,19:07:15.4,福島県浜通り,37°05.9′N,140°48.2′E,6 km,3.0,震度２
2011/09/29,19:05:05.6,福島県浜通り,37°07.9′N,140°52.1′E,9 km,5.4,震度５強
2011/09/29,10:48:36.8,宮城県沖,38°48.2′N,141°34.3′E,71 km,3.8,震度２
2011/09/29,08:13:28.9,宮城県沖,38°55.0′N,141°55.8′E,51 km,3.8,震度２
2011/09/29,04:18:10.4,福島県沖,37°24.5′N,141°18.2′E,36 km,4.3,震度３
2011/09/28,20:25:56.9,茨城県南部,36°04.6′N,139°52.1′E,46 km,3.5,震度２
2011/09/28,16:57:00.1,福島県沖,37°24.7′N,141°11.9′E,30 km,3.8,震度２
2011/09/28,11:39:43.3,滋賀県南部,35°13.4′N,135°56.1′E,7 km,2.4,震度２
2011/09/28,11:17:04.0,岩手県沖,40°08.9′N,142°25.7′E,36 km,4.0,震度２
2011/09/28,09:21:41.4,伊予灘,33°32.3′N,132°22.8′E,44 km,3.8,震度２
2011/09/28,04:48:48.0,福島県中通り,37°04.9′N,140°33.1′E,7 km,2.7,震度２
2011/09/28,00:19:54.4,茨城県北部,36°45.9′N,140°33.9′E,9 km,3.6,震度２
2011/09/27,12:56:54.3,茨城県北部,36°51.7′N,140°39.6′E,7 km,4.0,震度２
2011/09/27,02:30:36.3,茨城県北部,36°50.7′N,140°37.3′E,7 km,4.1,震度２
2011/09/26,22:46:03.4,茨城県北部,36°40.4′N,140°39.6′E,5 km,4.2,震度４
2011/09/26,17:20:13.8,福島県会津,37°41.0′N,139°56.6′E,9 km,4.2,震度４
2011/09/26,16:49:18.1,日高地方中部,42°15.0′N,142°35.6′E,9 km,4.2,震度４
2011/09/26,14:41:13.7,福島県会津,37°40.6′N,139°56.6′E,8 km,2.6,震度２
2011/09/26,14:39:36.7,福島県会津,37°41.0′N,139°56.2′E,8 km,3.8,震度３
2011/09/26,07:43:25.7,茨城県沖,36°31.3′N,140°57.4′E,15 km,4.2,震度２
2011/09/26,07:31:56.8,茨城県北部,36°41.7′N,140°37.2′E,6 km,3.5,震度３
2011/09/26,07:30:50.9,茨城県北部,36°41.7′N,140°37.3′E,6 km,3.8,震度３
2011/09/25,15:09:11.6,茨城県南部,36°04.4′N,139°51.2′E,46 km,3.6,震度２
2011/09/25,13:18:19.4,十勝沖,41°53.5′N,144°17.5′E,45 km,4.8,震度２
2011/09/25,12:29:41.0,千葉県東方沖,35°25.7′N,140°58.2′E,28 km,3.9,震度２
2011/09/25,10:58:56.2,福島県浜通り,37°07.1′N,140°50.9′E,7 km,3.3,震度３
2011/09/25,06:56:26.8,福島県浜通り,37°07.2′N,140°51.3′E,7 km,3.1,震度２
2011/09/25,03:12:52.4,福島県浜通り,37°06.9′N,140°51.3′E,6 km,3.2,震度２
2011/09/24,23:51:00.4,福島県会津,37°40.7′N,139°55.3′E,8 km,2.8,震度２
2011/09/24,20:17:40.4,千葉県東方沖,35°44.7′N,140°54.8′E,11 km,3.7,震度２
2011/09/24,09:56:36.0,日高地方中部,42°15.3′N,142°35.0′E,8 km,2.4,震度２
2011/09/24,02:48:40.4,茨城県北部,36°40.6′N,140°38.0′E,6 km,3.6,震度３
2011/09/23,22:12:25.5,岩手県沖,39°20.3′N,142°03.8′E,48 km,5.0,震度３
2011/09/23,22:08:59.3,宮城県沖,38°38.3′N,141°54.4′E,48 km,3.8,震度２
2011/09/23,18:47:56.1,茨城県北部,36°42.1′N,140°39.0′E,3 km,3.2,震度２
2011/09/23,17:15:56.0,茨城県北部,36°41.5′N,140°37.0′E,4 km,5.1,震度４
2011/09/23,14:41:08.8,宮城県沖,38°53.8′N,141°57.4′E,50 km,3.8,震度２
2011/09/23,04:59:19.4,福島県沖,37°19.4′N,141°29.6′E,34 km,4.7,震度３
2011/09/22,19:43:20.2,茨城県沖,36°08.1′N,141°00.3′E,40 km,3.9,震度２
2011/09/22,14:46:25.0,茨城県沖,36°47.6′N,141°23.8′E,42 km,4.4,震度３
2011/09/22,08:16:25.5,釧路沖,42°53.3′N,145°28.7′E,45 km,3.7,震度２
2011/09/21,22:30:57.1,茨城県北部,36°44.2′N,140°34.6′E,9 km,5.2,震度５弱
2011/09/21,13:14:42.2,茨城県北部,36°42.1′N,140°34.9′E,3 km,3.4,震度２
2011/09/21,05:59:04.1,宮城県沖,38°31.8′N,141°49.1′E,51 km,4.8,震度３
2011/09/21,04:37:48.6,福島県沖,36°56.5′N,141°10.5′E,54 km,3.7,震度２
2011/09/21,00:46:27.8,宮城県沖,38°55.6′N,142°30.2′E,39 km,4.0,震度２
2011/09/20,23:59:06.1,千葉県北東部,35°42.0′N,140°36.4′E,47 km,3.5,震度２
2011/09/20,18:20:14.4,福島県沖,37°13.6′N,141°15.1′E,23 km,3.8,震度２
2011/09/19,18:38:38.1,茨城県南部,35°58.6′N,140°13.2′E,40 km,3.5,震度２
2011/09/19,18:36:34.4,茨城県南部,35°58.7′N,140°13.1′E,41 km,3.9,震度２
2011/09/19,03:32:23.6,福島県沖,37°46.0′N,141°36.5′E,48 km,5.2,震度３
2011/09/19,00:31:02.8,福島県浜通り,37°07.9′N,140°51.5′E,8 km,3.4,震度２
2011/09/18,22:03:28.3,福島県沖,37°17.8′N,141°42.6′E,46 km,4.4,震度２
2011/09/18,19:39:46.3,浦河沖,41°56.1′N,142°26.4′E,66 km,5.0,震度４
2011/09/18,16:04:17.8,三陸沖,39°55.7′N,143°13.4′E,19 km,5.8,震度３
2011/09/18,12:28:35.9,秋田県内陸南部,39°34.9′N,140°27.0′E,7 km,4.1,震度３
2011/09/18,02:54:44.3,三陸沖,40°16.9′N,143°19.6′E,7 km,5.1,震度２
2011/09/18,00:13:23.0,宮城県沖,38°17.8′N,141°54.1′E,47 km,4.3,震度３
2011/09/17,18:04:47.8,茨城県沖,36°13.9′N,140°56.1′E,48 km,4.0,震度２
2011/09/17,16:34:16.8,三陸沖,40°17.6′N,143°12.5′E,8 km,5.8,震度３
2011/09/17,07:40:42.1,三陸沖,40°16.5′N,143°23.6′E,15 km,5.8,震度３
2011/09/17,06:42:36.1,宮城県沖,38°10.3′N,141°42.4′E,52 km,4.1,震度２
2011/09/17,06:36:32.9,三陸沖,40°08.3′N,143°23.2′E,5 km,5.8,震度３
2011/09/17,06:08:02.5,三陸沖,40°14.8′N,143°12.7′E,4 km,6.1,震度３
2011/09/17,05:11:10.8,三陸沖,40°15.9′N,143°28.8′E,5 km,5.7,震度２
2011/09/17,04:39:58.9,三陸沖,40°14.5′N,143°09.8′E,6 km,5.2,震度２
2011/09/17,04:26:35.8,岩手県沖,40°15.5′N,143°05.1′E,7 km,6.6,震度４
2011/09/16,14:31:58.5,宮城県沖,38°17.6′N,141°52.6′E,47 km,4.0,震度２
2011/09/16,14:27:08.3,千葉県東方沖,35°34.3′N,141°02.5′E,33 km,4.5,震度２
2011/09/16,11:03:17.7,福島県中通り,37°02.0′N,140°36.2′E,4 km,4.4,震度３
2011/09/16,07:39:29.9,宮城県沖,38°15.5′N,141°52.8′E,64 km,4.0,震度２
2011/09/16,07:15:07.1,和歌山県北部,34°09.6′N,135°36.4′E,67 km,4.3,震度３
2011/09/15,23:25:08.9,岩手県沖,39°44.0′N,142°14.6′E,43 km,4.1,震度２
2011/09/15,17:00:08.6,茨城県沖,36°15.3′N,141°29.0′E,51 km,6.3,震度４
2011/09/15,09:11:55.8,和歌山県北部,34°10.8′N,135°12.0′E,6 km,2.6,震度２
2011/09/15,09:00:23.0,宮城県沖,38°47.1′N,142°08.0′E,35 km,4.1,震度２
2011/09/15,04:24:01.2,日高地方中部,42°15.1′N,142°33.5′E,10 km,3.0,震度３
2011/09/14,23:56:35.6,福島県沖,37°44.3′N,141°47.4′E,51 km,4.6,震度３
2011/09/14,21:52:28.8,千葉県北西部,35°32.9′N,140°08.1′E,6 km,3.0,震度２
2011/09/14,07:09:43.0,沖縄本島北西沖,27°01.2′N,127°16.5′E,93 km,4.1,震度２
2011/09/14,07:09:24.4,福島県浜通り,37°07.1′N,140°50.3′E,7 km,3.3,震度２
2011/09/14,04:21:18.4,茨城県北部,36°40.8′N,140°37.6′E,6 km,3.9,震度３
2011/09/14,03:07:34.8,福島県中通り,37°06.0′N,140°35.9′E,12 km,3.6,震度２
2011/09/13,23:14:30.2,宮城県沖,38°56.1′N,142°24.8′E,35 km,4.7,震度３
2011/09/13,10:34:02.7,宮城県沖,38°53.6′N,141°57.8′E,50 km,3.9,震度２
2011/09/13,10:22:54.7,茨城県北部,36°42.8′N,140°37.5′E,7 km,3.6,震度３
2011/09/13,02:42:41.9,茨城県沖,36°32.7′N,140°47.7′E,54 km,4.3,震度４
2011/09/13,01:49:59.0,日高地方西部,42°41.7′N,142°30.0′E,101 km,4.5,震度３
2011/09/13,01:14:11.1,宮城県沖,38°18.6′N,142°07.5′E,38 km,4.1,震度２
2011/09/13,00:25:58.6,千葉県東方沖,35°33.8′N,141°00.8′E,37 km,4.3,震度２
2011/09/11,20:33:52.8,紀伊水道,33°41.0′N,135°19.9′E,9 km,3.3,震度２
2011/09/11,19:09:28.1,東京湾,35°36.6′N,140°01.9′E,73 km,4.3,震度３
2011/09/11,03:35:42.6,千葉県北東部,35°45.4′N,140°43.3′E,16 km,3.9,震度２
2011/09/10,19:01:10.3,岩手県沖,39°16.6′N,142°14.1′E,43 km,3.9,震度２
2011/09/10,18:47:51.1,日高地方中部,42°15.1′N,142°35.5′E,7 km,3.2,震度２
2011/09/10,17:54:38.8,福島県中通り,37°02.2′N,140°34.2′E,8 km,3.4,震度２
2011/09/10,17:36:37.9,日高地方中部,42°16.3′N,142°36.5′E,6 km,3.0,震度３
2011/09/10,15:00:31.5,茨城県沖,36°25.7′N,140°41.6′E,53 km,4.8,震度４
2011/09/10,00:51:01.3,日高地方中部,42°15.5′N,142°35.3′E,8 km,3.7,震度３
2011/09/09,23:40:24.3,岩手県沖,39°06.7′N,142°06.8′E,46 km,3.9,震度２
2011/09/09,23:29:52.2,茨城県北部,36°50.7′N,140°34.1′E,4 km,3.9,震度２
2011/09/09,07:06:17.6,岩手県沖,39°47.9′N,142°17.2′E,22 km,4.8,震度３
2011/09/09,06:52:42.7,日高地方中部,42°15.6′N,142°35.5′E,9 km,2.9,震度３
2011/09/09,02:18:17.0,宮城県沖,38°32.5′N,141°43.3′E,54 km,3.2,震度２
2011/09/09,02:14:06.3,日高地方中部,42°15.0′N,142°35.6′E,9 km,2.8,震度２
2011/09/09,00:46:22.4,日高地方中部,42°15.3′N,142°36.0′E,7 km,2.3,震度２
2011/09/08,22:38:11.2,福島県沖,37°16.3′N,141°55.4′E,40 km,5.2,震度３
2011/09/08,19:58:02.2,香川県西部,34°05.7′N,133°40.6′E,15 km,3.8,震度３
2011/09/08,18:02:35.2,浦河沖,42°14.8′N,142°35.6′E,5 km,3.0,震度３
2011/09/08,17:22:39.3,茨城県南部,35°59.6′N,140°13.5′E,41 km,3.5,震度２
2011/09/08,05:48:31.8,茨城県北部,36°45.2′N,140°35.2′E,7 km,3.9,震度２
2011/09/08,03:50:41.1,日高地方中部,42°15.4′N,142°35.6′E,7 km,3.1,震度３
2011/09/07,23:54:25.0,日高地方中部,42°16.7′N,142°36.0′E,4 km,2.5,震度２
2011/09/07,23:37:27.7,日高地方中部,42°16.2′N,142°35.8′E,5 km,2.7,震度３
2011/09/07,23:17:33.7,日高地方中部,42°16.1′N,142°34.2′E,8 km,2.7,震度２
2011/09/07,22:34:50.4,日高地方中部,42°16.8′N,142°36.6′E,6 km,2.5,震度２
2011/09/07,22:32:43.3,浦河沖,42°15.3′N,142°31.9′E,8 km,2.5,震度２
2011/09/07,22:32:16.3,日高地方中部,42°15.7′N,142°35.6′E,6 km,3.0,震度３
2011/09/07,22:29:43.0,日高地方中部,42°15.6′N,142°35.3′E,10 km,5.1,震度５強
2011/09/07,17:28:14.5,茨城県北部,36°37.7′N,140°36.4′E,5 km,2.7,震度２
2011/09/07,15:24:50.0,熊本県熊本地方,32°54.7′N,130°50.8′E,9 km,3.6,震度３
2011/09/07,14:42:07.5,宮城県沖,38°38.8′N,142°09.9′E,42 km,4.6,震度２
2011/09/07,07:43:47.1,茨城県沖,36°38.0′N,141°45.4′E,54 km,4.5,震度２
2011/09/07,07:33:45.3,浦河沖,42°14.3′N,142°35.2′E,10 km,2.5,震度２
2011/09/07,07:27:24.8,浦河沖,42°14.8′N,142°35.4′E,10 km,4.3,震度４
2011/09/07,02:54:50.4,茨城県沖,36°39.7′N,141°41.3′E,36 km,5.2,震度２
2011/09/06,12:59:54.7,茨城県北部,36°38.4′N,140°34.9′E,7 km,3.4,震度２
2011/09/06,05:03:04.0,千葉県東方沖,35°42.7′N,140°54.6′E,13 km,3.3,震度２
2011/09/06,03:49:57.5,秋田県内陸南部,39°34.0′N,140°23.6′E,4 km,2.8,震度２
2011/09/05,21:14:29.7,福島県沖,37°29.9′N,141°29.1′E,46 km,4.3,震度３
2011/09/05,21:03:47.2,千葉県東方沖,35°23.1′N,141°10.2′E,20 km,4.1,震度２
2011/09/05,17:04:23.4,茨城県沖,36°11.9′N,140°53.3′E,46 km,4.3,震度２
2011/09/05,11:43:39.4,福島県中通り,36°59.8′N,140°29.6′E,6 km,3.2,震度２
2011/09/04,23:05:07.4,茨城県北部,36°45.8′N,140°33.9′E,59 km,3.6,震度２
2011/09/04,05:52:48.5,埼玉県南部,35°52.3′N,139°36.5′E,90 km,4.7,震度３
2011/09/04,05:17:35.6,福島県中通り,37°05.7′N,140°34.4′E,12 km,3.7,震度２
2011/09/03,21:41:06.4,茨城県沖,36°07.9′N,140°59.7′E,40 km,3.9,震度２
2011/09/03,16:42:58.0,千葉県北東部,35°45.0′N,140°39.7′E,48 km,3.6,震度２
2011/09/03,06:56:53.7,奈良県,34°19.7′N,136°03.0′E,53 km,3.6,震度２
2011/09/02,23:15:30.5,栃木県北部,36°38.3′N,139°28.9′E,4 km,3.0,震度２
2011/09/02,16:33:05.2,福島県浜通り,37°05.6′N,140°50.4′E,9 km,2.8,震度２
2011/09/02,13:48:33.4,宮城県北部,38°49.2′N,141°34.9′E,74 km,4.3,震度３
